,name,story,genre
768,769. Hide and Seek,"Ten years ago, the Prime Minister contacted an assassin organization to assassinate the General in order to control the government and seek peace with the outside world. After witnessing her father's murder, the general's daughter, Qing Tian, coincidentally learns that the prime minister, who adopted her, was the real culprit behind her father's assassination, and that one of the assassins who carried out her father's assassination, the assassin, Shadow, under the name of Wei Ping, works as a guard commander in the prime minister's mansion. Haruhi designs to lure the assassin organization to assassinate himself, and the real target is clearly all the people associated with his father's death back then. The Prime Minister, the fugitive guard Li Dong, and even the leader of the assassins, Dark, all die under Haruhi's design. In the end, when facing Wei Ping's counterattack, Qing Tian learns that Wei Ping was expelled from the Assassin's Union because he could not bear to kill the Great General and deliberately showed cowardice during the operation. The hatred-ridden Qing Tian eventually went with the wind along with his plan, and only Wei Ping, who had always been steadfast in his beliefs, survived.",Action
769,770. Rooban,"Leo seeks revenge for the murder of his father, on his journey he makes dangerous alliances in order to achieve it. When he is about to get his revenge, he discovers that not everything was as he always thought it was. Dark forces and an evil figure are part of this action film. Gunfights, car chases and a very manipulative demon will keep you on the edge of your sit.",Action
770,771. Búfalo,"In the dark underbelly of the city, Bloodshed Bhai, a feared and ruthless gangster, rises to power, leaving a trail of violence and chaos in his wake. As law enforcement agencies close in on him, Bloodshed Bhai must navigate obstacles.",Action
771,772. Skhvatka,"After mucking up MI6's only lead on finding terrorist Earnst Stavro Blofeld, James Bond teams up with Mission Impossible's own, Ethan Hunt, in order to find SPECTRE's mastermind and to put an end to their reign of terror once and for all.",Action
772,773. Me and the Dragon's Daughter,Ramón Cortez fakes his death to escape from a gang of criminal hackers that stole money from a bank.,Action
773,774. Max Beyond,"EXPERIENCE THE POWER PACKED ACTION TOUCHING MULTI GENRE'S. OVERCOMING THE EVIL ACTS, HOW JOHNNY HELPS THE VILLAGE PEOPLE WITH BREATHTAKING HOOK DRIVES AUDIENCE OF CLASS AND MASS INTO ANOTHER WORLD",Action
774,775. Black Money,"'Lin Nian', who had been living while hiding her superpowers, accidentally saves a woman who was almost kidnapped, and learns about the 'Superpower Project' from another superpowered person, 'Seon Wi', and his friend, 'Song Lan'. One day, Lin Nian's mother, who was a victim of the project, is kidnapped again.",Action
775,776. Mobile Suit Gundam: Silver Phantom,"During the Tang Dynasty, Princess Taiping dreams of riding a ""Silver Snow White Horse"" in a ""dreamland under the moon"". Xuanji, a female diviner, interprets the dream, revealing that the white horse represents a ""celestial horse"", making the princess's dream a reality.",Action
776,777. Chinatown Chacha,"'IRANI' is a Tamil movie about an Indian spy, searches for his wife and kid in the remote mountain jungles of Sri Lanka. Are they alive, or have they aged and become unrecognizable? Rest is the story.",Action
777,778. Operation White Elephant,"A retired secret agent happens across the mahjong collection of his late comrade-in-arms. He invites his three childhood friends to play, but when they start the game, they are sent on a real-life quest to find the ""Golden Relic"". The quest turns back time, making everyone young again. Determined to right some wrongs from the past during this journey, they deepen their friendship and learn new things along the way.",Action
778,779. Mr. Natwarlal,"A fencing athlete and aspiring soldier becomes entangled in a crisis involving his brother, manipulated by a sinister organization. This group triggers the ""Code : Hunt"" to eliminate a team accountable for the enigmatic murders.",Action
779,780. The Lost Mausoleum,"A fourth of July party turns into chaos after a friend disappears, and violence starts flooding in.",Action
780,781. Pungut,"Detectives investigate murders linked to Clownface's past, despite him being in jail. Turning to Gunner and Chambers, they race to stop the killer before becoming victims themselves, facing betrayal, danger, and a deadly final showdown.",Action
781,782. Blue Belt,"Renowned heist master Dean DeMarco and his crew are second to none at pulling off scores. Now they face their most challenging score, rescuing Dean's ex-girlfriend.",Action
782,783. Kaveri,"Two screenwriters struggle to come up with an idea to pitch to their boss at a film studio, and they have less than an hour until their appointment with.....the boss.",Action
783,784. Adam Bol,"A showdown between a man who commits crimes in the name of ""savior"" and the Hong Kong police.",Action
784,785. Game On,"Shi Saburo, a former tough guy who has been retired for several years has been working hard to break through difficulties, rediscover meaning in family, friendship and career, and understand the true meaning of tomorrow.",Action
785,786. Charlotte Link - Ohne Schuld,"The story of an ordinary software developer who is interested in cryptocurrencies, unaware of his abilities, and meets the ""real world"" thanks to an ""artificial intelligence"" he developed.",Action
786,787. Super Vixens 6,Some small-time scam artists rip off their boss who has criminal ties.,Action
787,788. Dark World,"Hector Soberon, fakes his death in order to avoid his problems. It only complicates things when people find out he is still alive.",Action
788,789. Yentha Panichesav Chanti,An ex-convict finds himself drawn back into a life of crime.,Action
789,790. The ShortCut,Heroo mother is megastar fan. she gave a birth in a theater. The issue's also going high. Villain don't know he is facing problems from hero side. Hero doesn't know from his side villain getting problem's one day they know each other,Action
790,791. Abudeka Is Back,"Kali, a ruthless gangster, and his friend Vijay, who has cancer, see their circumstances change as their true natures emerge.",Action
791,792. The Guardian,A young man by the name of Jake Jerret discovers a strange vial of serum that gives him the power to magically create pies. After drinking the serum he is tracked down by the owner of the serum-The Recluse- to destroy the young man.,Action
792,793. Sniper Elite: Nanocrisis,"Pinnicer Warner, struggling to support his grandmother due to unstable jobs and her gambling addiction, gets involved in a dangerous situation after being offered a job by his friends to sell drugs. During the deal, Warner is caught by Nick Miles, an undercover cop, who offers him a deal to help take down a fentanyl organization. Warner assists by killing a target but soon gets caught in a web of danger, with explosions targeting him and his loved ones.",Action
